Time,AFeedStream1,DFeedStream2,EFeedStream3,TotalFeedStream4,RecycleFlowStream8,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,ProductSepLevel,ProdSepPressurekPagauge,ProdSepUnderflowStream10,StripperLevel,StripperPressurekPagauge,StripperUnderflowStream11,StripperTemperatureDegC,StripperSteamFlowkgperhr,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentA6,ComponentB6,ComponentC6,ComponentD6,ComponentE6,ComponentF6,ComponentA9,ComponentB9,ComponentC9,ComponentD9,ComponentE9,ComponentF9,ComponentG9,ComponentH9,ComponentD11,ComponentE11,ComponentF11,ComponentG11,ComponentH11,DFeedFlowStream2,EFeedFlowStream3,AFeedFlowStream1,TotalFeedFlowStream4,CompressorRecycleValve,PurgeValveStream9,SeparatorPotLiquidFlowStream10,StripperLiquidProductFlowStream11,StripperSteamValve,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow,Quality,Predicted_Quality,Anomaly_score%,top_feature_1,top_feature_2,top_feature_3,top_feature_4,top_feature_5,top_feature_6,top_feature_7
01-11-2004 14:49,0.25295,3623.3,4530.2,9.334,26.767,42.114,2706.0,74.201,120.4,0.36068,80.184,50.411,2634.2,22.936,49.166,3102.3,23.257,65.894,233.45,342.46,94.751,77.53,32.016,8.9718,26.385,6.9167,18.747,1.6616,33.177,13.653,24.128,1.2804,18.467,2.2926,4.9202,2.2409,0.01975,0.83945,0.09151,53.649,43.671,62.075,53.894,25.014,60.925,22.324,42.182,39.31,44.604,49.145,41.344,17.359,0,0,2.778341793870318,ProdSepUnderflowStream10,PurgeRateStream9,DFeedFlowStream2,ComponentB9,ReactorLevel, , 
01-04-2004 19:52,0.22576,3675.2,4566.5,9.4012,26.411,42.177,2711.2,75.436,120.43,0.33282,80.16,49.492,2640.9,25.793,49.513,3108.8,22.83,65.749,231.72,341.97,94.676,77.154,32.257,8.7224,26.139,6.801,18.451,1.699,32.614,13.747,24.055,1.1449,18.878,2.2567,4.8611,2.3513,0.010486,0.80913,0.099132,53.519,43.747,61.946,53.276,22.271,61.106,22.275,39.118,36.606,45.408,47.657,42.475,18.397,1,0,3.0551363210798406,ReactorCoolingWaterFlow,RecycleFlowStream8,DFeedFlowStream2,ComponentF6,ComponentB6,ReactorTemperatureDegC,EFeedFlowStream3
01-07-2004 10:10,0.17615,3646.5,4508.7,9.2932,27.603,42.456,2696.4,74.966,120.39,0.33823,80.172,48.712,2624.7,24.68,48.957,3094.5,23.727,65.41,220.27,338.65,94.876,77.303,31.817,8.7964,26.614,6.9063,18.771,1.6542,32.834,13.682,24.211,1.2293,18.868,2.2528,4.7788,2.317,0.010701,0.8216,0.097604,54.085,44.125,63.077,53.921,17.308,60.905,21.869,40.351,34.31,44.12,44.621,39.707,16.282,0,0,3.7014586346911313,RecycleFlowStream8,ReactorCoolingWaterFlow,AFeedFlowStream1,AFeedStream1,ReactorCoolingWaterOutletTempDegC,CompressorWorkkW, 
1/14/2004 9:26,0.13599,3681.3,4730.7,9.1913,26.885,41.767,2787.7,77.807,120.39,0.26523,78.851,48.879,2719.1,22.385,48.659,3176.4,22.333,56.146,2.1126,347.03,94.877,76.61,32.128,8.3507,27.444,6.8772,18.607,1.5313,32.993,12.909,25.543,1.0893,17.84,2.0278,4.675,2.1515,0.026569,0.93624,0.11396,52.633,44.495,63.243,56.528,13.8,62.224,25.646,30.328,34.8,43.431,0.074289,40.392,18.777,0,0,18.242740233875928,StripperTemperatureDegC,StripperSteamFlowkgperhr,StripperSteamValve,StripperPressurekPagauge,ReactorPressurekPagauge,ProdSepPressurekPagauge,ComponentF9
1/19/2004 6:48,0.23389,3669.3,4545.8,9.4875,26.956,42.513,2723.3,74.698,120.4,0.32888,79.509,50.242,2642.5,22.833,49.769,3117.9,23.031,66.443,259.12,344.63,94.54,76.761,32.866,8.8313,26.292,6.6566,18.399,1.6444,33.688,13.731,23.777,1.0462,18.125,2.2638,4.8346,2.3143,0.020722,0.82884,0.093896,52.663,44.147,63.147,54.025,23.043,63.128,21.919,37.126,38.812,46.0,54.253,41.32,18.025,0,0,3.0355276152646526,StripperSteamFlowkgperhr,ProductSepTempDegC,StripperPressurekPagauge,ComponentA6,ProdSepUnderflowStream10,ReactorPressurekPagauge,StripperSteamValve
1/18/2004 1:32,0.20531,3668.1,4464.8,9.5836,26.722,42.169,2700.8,74.534,120.4,0.33092,80.014,50.004,2628.7,24.611,50.712,3098.1,23.36,66.096,240.99,341.53,94.694,77.179,32.032,8.8305,26.412,6.8644,18.411,1.6796,33.144,13.867,23.572,1.3106,19.43,2.2663,4.9085,2.3761,0.024123,0.83896,0.095615,54.03,43.641,62.955,53.748,20.463,60.243,22.11,40.487,38.112,48.183,50.12,40.114,17.104,0,0,3.1531241648725494,TotalFeedStream4,ComponentE9,ReactorCoolingWaterFlow,AFeedStream1,ComponentH9, , 
1/15/2004 9:32,0.20531,3668.1,4464.8,9.5836,26.722,42.169,2700.8,74.534,120.4,0.33092,80.014,50.004,2628.7,24.611,50.712,3098.1,23.36,66.096,240.99,341.53,94.694,77.179,32.032,8.8305,26.412,6.8644,18.411,1.6796,33.144,13.867,23.572,1.3106,19.43,2.2663,4.9085,2.3761,0.024123,0.83896,0.095615,54.03,43.641,62.955,53.748,20.463,60.243,22.11,40.487,38.112,48.183,50.12,40.114,17.104,0,0,3.1531241648725494,TotalFeedStream4,ComponentE9,ReactorCoolingWaterFlow,AFeedStream1,ComponentH9, , 
1/14/2004 5:55,0.16403,3737.3,4421.3,9.4899,26.793,42.668,2673.8,74.092,120.38,0.3941,79.785,49.763,2603.2,25.331,49.321,3068.3,23.418,71.732,400.46,345.85,93.862,77.063,33.063,9.2478,25.97,6.7203,17.975,1.7512,34.048,14.243,23.359,1.0537,17.764,2.4381,4.877,2.1936,0.0095541,0.74152,0.095042,53.944,42.647,64.131,52.539,15.793,63.162,22.337,45.817,37.402,44.963,99.968,43.161,17.762,0,0,15.340272385591964,StripperSteamValve,StripperSteamFlowkgperhr,StripperTemperatureDegC,ComponentF9,ReactorCoolingWaterOutletTempDegC,StripperPressurekPagauge,ComponentE11
01-03-2004 21:00,0.22758,3706.7,4487.5,9.3836,26.636,42.39,2712.2,74.764,120.39,0.32687,79.757,50.104,2639.6,25.812,49.934,3109.8,22.962,64.664,201.09,341.26,94.787,77.138,32.288,8.8086,26.79,6.7653,18.222,1.5893,32.641,13.68,24.745,1.3624,18.368,2.292,4.8084,2.2039,0.021898,0.82268,0.10689,53.863,43.281,63.386,54.013,22.426,61.455,21.995,39.021,38.406,46.38,40.602,40.929,18.051,1,1,3.2773311197352126,StripperSteamFlowkgperhr,ComponentF6,StripperSteamValve,StripperTemperatureDegC,ComponentC9,ComponentE6,ComponentH9
1/18/2004 14:27,0.3259,3636.3,4527.7,9.4046,27.646,42.53,2697.5,74.459,120.42,0.34785,80.509,50.643,2625.3,24.904,49.612,3096.2,23.944,65.128,208.94,339.68,94.536,77.261,32.361,8.9376,26.056,6.7624,18.799,1.6324,32.697,13.727,23.701,1.3558,18.956,2.2921,4.9137,2.2904,0.020238,0.87731,0.10485,54.796,42.931,63.802,53.548,31.861,61.022,22.223,41.767,39.994,45.635,43.3,41.686,15.76,0,0,3.8847638810552243,RecycleFlowStream8,AFeedStream1,AFeedFlowStream1,ComponentG11,ComponentE11,StripperSteamFlowkgperhr,ComponentH11
01-09-2004 19:32,0.0,3637.8,4308.0,9.5687,26.837,42.321,3000.0,74.544,120.41,0.19717,73.055,50.184,2920.7,24.658,49.72,3445.3,22.302,67.388,461.75,308.49,95.552,73.184,24.497,8.5974,35.476,6.8917,19.578,1.4955,21.853,13.549,37.92,1.2651,18.979,1.9416,3.428,1.631,0.017936,1.0647,0.11513,55.031,42.541,66.253,39.907,100.0,86.306,-0.03053,1.4201,38.642,45.886,100.29,100.06,67.695,0,0,87.07397658001821,ReactorCoolingWaterFlow,StripperPressurekPagauge,CompressorRecycleValve,ReactorPressurekPagauge,ComponentC9,ProdSepPressurekPagauge,CondenserCoolingWaterFlow
01-05-2004 04:39,0.25273,3657.9,4535.8,9.3288,26.86,42.136,2697.5,73.935,120.39,0.35808,80.216,50.082,2625.4,25.99,49.642,3096.3,23.233,65.737,227.43,340.24,94.631,77.618,31.968,8.8197,26.3,6.9075,18.922,1.6848,32.754,13.638,24.206,1.2838,18.603,2.2873,4.945,2.2853,0.024168,0.83996,0.083331,53.948,43.397,62.584,53.897,25.034,61.463,21.67,42.364,38.341,45.705,47.241,40.208,17.43,1,1,2.590036431910699,ReactorLevel,ComponentB9,PurgeRateStream9,ReactorCoolingWaterFlow,PurgeValveStream9,ComponentG9,ComponentF11
1/13/2004 5:14,0.24382,3675.8,4480.7,9.3859,26.91,42.453,2702.0,74.441,120.45,0.3524,80.224,50.495,2631.3,25.783,51.237,3098.7,23.198,66.378,249.3,342.39,94.579,77.169,32.437,9.0361,26.408,7.0153,18.312,1.6576,32.711,13.689,24.519,1.2512,18.583,2.2813,4.9121,2.3127,0.027244,0.79953,0.08997,53.17,43.247,62.182,54.653,24.025,58.975,22.3,41.923,39.556,49.397,52.298,41.193,17.499,0,0,3.1308063707608786,ReactorTemperatureDegC,TotalFeedFlowStream4,ComponentE11,StripperSteamFlowkgperhr,ComponentE6,StripperSteamValve,DFeedFlowStream2
01-10-2004 03:08,0.2678,3649.4,4260.8,10.107,26.869,42.487,2675.1,69.035,120.4,0.35954,81.477,51.022,2603.6,24.362,50.641,3074.1,23.927,67.434,261.76,343.37,94.284,78.491,32.8,8.872,25.572,6.9137,18.757,1.7203,33.311,13.799,21.987,1.2487,19.091,2.4184,5.2119,2.3789,0.020742,0.85331,0.090443,54.231,43.627,62.854,50.809,26.673,81.688,21.401,43.115,41.108,48.018,57.084,42.303,15.441,0,0,14.04495649650406,TotalFeedFlowStream4,ReactorLevel,TotalFeedStream4,EFeedFlowStream3,EFeedStream3,ComponentF9,ProductSepTempDegC
01-08-2004 10:08,0.24621,3670.1,4582.8,9.4152,27.169,42.31,2710.9,74.859,120.41,0.33437,79.995,50.955,2640.0,24.505,49.776,3107.9,23.732,65.698,230.36,342.96,94.57,77.251,32.27,8.854,26.709,6.663,18.695,1.6558,32.635,13.758,24.198,1.2579,18.623,2.2316,4.9031,2.3142,0.020442,0.82219,0.09553,53.703,43.747,62.313,53.984,23.906,62.204,22.639,38.782,40.911,46.016,47.396,44.984,16.208,0,0,6.629196607982083,ReactorCoolingWaterFlow,ComponentD6,EFeedStream3, , , , 
1/17/2004 0:57,0.26526,3659.8,4507.0,9.2703,27.102,42.351,2705.7,73.725,120.56,0.36226,80.42,50.296,2634.8,24.258,50.528,3100.2,22.45,66.086,229.62,344.2,80.749,77.668,32.932,9.005,26.106,6.8039,18.457,1.7245,33.422,13.9,23.844,1.2748,18.652,2.2531,4.7708,2.3527,0.026105,0.81783,0.097792,53.73,43.037,62.321,54.385,26.169,61.405,22.857,42.326,38.971,47.755,48.083,54.659,19.169,0,0,80.35458487588794,ReactorCoolingWaterOutletTempDegC,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ComponentF6,ComponentA6,ReactorLevel,PurgeRateStream9
01-11-2004 02:40,0.1893,3664.6,4421.2,9.2505,26.869,42.244,2656.3,74.454,120.38,0.30104,80.933,50.664,2583.8,25.937,49.518,3057.3,23.475,65.383,210.09,335.83,94.955,77.264,32.338,8.7828,25.817,6.9251,19.735,1.7527,32.891,13.628,22.822,1.3707,19.542,2.3698,4.9811,2.4234,0.015518,0.89012,0.0911,53.268,43.657,62.019,53.482,18.46,59.304,20.159,36.922,40.055,45.419,43.431,39.979,16.802,0,0,6.522021825459678,StripperPressurekPagauge,ReactorPressurekPagauge,ProdSepPressurekPagauge,ComponentF9,ComponentF6,CompressorRecycleValve,ProductSepTempDegC
01-06-2004 20:41,0.32111,3744.9,4732.4,9.491,26.753,42.74,2714.3,75.319,120.39,0.75659,80.741,49.715,2641.6,24.682,49.924,3118.3,23.105,63.01,151.72,339.38,94.354,78.803,31.924,9.5103,26.343,6.7694,18.793,1.2676,32.632,14.494,24.598,1.0691,18.262,1.7886,4.8472,2.2935,0.0061611,0.85284,0.081465,53.933,44.406,63.895,56.498,31.691,64.429,21.07,89.864,37.263,46.359,28.441,41.311,17.041,0,0,27.06367437771499,PurgeRateStream9,PurgeValveStream9,ComponentF9,ComponentF6,StripperSteamFlowkgperhr,StripperSteamValve,StripperTemperatureDegC
01-02-2004 20:43,0.22418,3598.2,4509.4,9.4575,27.011,42.286,2713.6,74.618,120.4,0.3399,80.073,48.55,2642.7,24.971,48.561,3106.3,22.619,66.201,241.72,343.79,94.69,77.528,32.372,8.9146,26.597,6.803,18.018,1.6215,33.304,13.964,24.028,1.0882,18.466,2.2501,4.9097,2.4023,0.036485,0.80204,0.10108,54.056,44.121,62.849,53.644,21.932,61.348,23.16,40.756,33.834,43.203,50.703,41.244,18.802,1,1,3.046307595604888,ComponentE6,ComponentH9,DFeedStream2,ComponentD11,ComponentE11,ComponentD9,CompressorRecycleValve
1/13/2004 16:05,0.013386,3758.6,4716.3,9.8449,26.913,42.988,2853.4,75.745,120.45,0.30228,76.915,48.797,2791.1,22.344,50.887,3216.9,24.022,67.453,347.59,365.28,93.276,77.925,34.165,8.3484,28.061,6.6536,15.722,1.5496,36.482,13.395,25.95,1.1501,14.648,2.1157,4.0297,1.9949,0.0039112,0.59456,0.10213,53.871,44.154,64.152,56.952,1.6756,65.313,32.518,32.223,34.561,48.588,73.973,44.311,14.662,0,0,16.438185167347363,ProdSepPressurekPagauge,ReactorPressurekPagauge,CompressorRecycleValve,StripperPressurekPagauge,CompressorWorkkW,ProductSepTempDegC,ComponentE11
01-02-2004 19:03,0.25451,3661.4,4443.6,9.4317,27.032,42.533,2699.5,75.045,120.44,0.35593,80.742,49.773,2627.7,24.339,49.321,3097.4,21.922,66.241,238.36,341.05,94.656,77.697,32.442,8.9167,25.898,6.9329,18.469,1.7093,33.302,13.875,23.63,1.3003,19.125,2.2845,4.8537,2.3517,0.022068,0.84267,0.1091,53.941,43.406,62.844,54.129,24.954,62.363,22.169,42.151,37.432,44.963,50.248,41.942,20.483,1,1,3.1209767068021894,ProductSepTempDegC,ReactorTemperatureDegC,ComponentF6,StripperUnderflowStream11,CondenserCoolingWaterFlow,EFeedStream3,ComponentC6
01-11-2004 08:38,0.25741,3657.3,4463.4,9.4305,26.628,42.217,2697.0,75.493,120.4,0.32119,80.678,51.075,2625.5,24.695,48.873,3095.2,22.879,66.306,236.26,340.01,94.61,77.182,32.161,8.6838,26.246,6.9953,19.153,1.6571,33.23,13.91,23.795,1.2549,18.898,2.2869,4.9794,2.238,0.011595,0.85787,0.11021,54.026,44.175,63.078,53.749,25.388,59.134,21.678,39.042,41.263,43.926,50.163,41.017,18.228,0,0,2.914673251333109,ProductSepTempDegC,ComponentB6,ComponentG9,TotalFeedFlowStream4, , , 
01-10-2004 01:23,0.29351,3664.2,4398.5,9.311,26.935,42.29,2692.8,74.847,120.4,0.35886,80.369,50.43,2620.9,25.209,49.834,3094.0,22.271,66.391,241.96,338.35,94.657,77.421,31.606,8.7297,26.139,6.959,18.7,1.643,32.511,13.879,23.896,1.3508,18.785,2.2517,4.9218,2.3092,0.010099,0.82067,0.10346,52.964,43.338,62.611,53.095,28.756,61.642,21.052,43.086,39.364,46.15,50.42,40.814,19.679,0,0,3.264218467310617,EFeedStream3,CompressorRecycleValve,ComponentA6,PurgeValveStream9,EFeedFlowStream3,PurgeRateStream9,CompressorWorkkW
01-10-2004 18:52,0.25373,3661.8,4576.6,9.5197,27.035,42.405,2713.5,74.285,120.4,0.31446,80.013,49.771,2642.0,23.479,50.543,3110.5,23.031,65.559,229.44,341.78,94.699,77.505,32.115,8.9091,26.358,6.9189,18.549,1.6512,32.855,13.796,24.346,1.3262,18.607,2.2643,4.8565,2.2454,0.016038,0.84057,0.099899,53.27,43.72,63.078,53.738,24.596,61.167,22.461,37.692,37.427,47.791,47.327,40.496,17.888,0,0,2.5750183054999165,TotalFeedStream4,PurgeRateStream9,EFeedStream3,ProdSepUnderflowStream10,PurgeValveStream9, , 
1/15/2004 5:36,0.24399,3641.7,4497.5,9.3305,27.125,42.646,2708.9,74.615,120.73,0.33291,79.969,48.53,2636.7,24.149,50.353,3105.1,22.385,65.855,232.64,341.79,95.95,77.044,32.107,8.7503,26.584,7.0844,18.788,1.6435,32.951,13.82,24.265,1.2968,18.466,2.2617,4.7438,2.3138,-0.00011045,0.82213,0.10014,54.759,43.839,62.001,54.017,24.216,62.761,22.436,39.941,33.775,47.35,47.217,50.921,19.429,0,0,15.202541709298448,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ReactorCoolingWaterOutletTempDegC,ComponentG11,ComponentD6,ComponentD11,DFeedFlowStream2
1/13/2004 1:49,0.26036,3654.0,4452.0,9.2982,27.091,42.087,2696.9,73.765,120.33,0.32687,79.953,51.096,2624.8,24.834,51.453,3096.1,22.865,65.657,230.14,340.05,94.532,77.054,31.989,9.036,26.507,6.6907,18.952,1.6661,32.778,13.904,23.602,1.3351,18.689,2.3301,4.8207,2.2824,0.028202,0.83293,0.082541,53.794,42.755,62.508,53.866,25.782,61.492,21.4,38.029,41.326,49.896,47.116,42.003,18.323,0,0,3.9515207239482484,ReactorTemperatureDegC,ComponentF9,ReactorLevel,ComponentH11,ComponentD6,ReactorCoolingWaterFlow,ComponentF11
1/16/2004 23:56,0.27678,3654.7,4566.0,9.2784,26.91,42.539,2708.0,75.387,120.12,0.31542,79.397,49.329,2636.6,22.913,50.459,3105.5,22.603,65.397,226.41,340.91,94.767,76.242,31.754,8.8641,26.436,6.9575,18.623,1.6559,32.546,13.786,24.133,1.3084,18.752,2.2908,4.892,2.3092,0.034525,0.85629,0.096431,54.069,43.893,62.824,54.246,27.156,61.465,22.326,37.425,36.124,47.595,45.904,40.971,19.025,0,0,12.460666491468373,ReactorTemperatureDegC,SeparatorCoolingWaterOutletTempDegC,ProductSepTempDegC,ProdSepUnderflowStream10,PurgeRateStream9,PurgeValveStream9,ComponentD11
01-03-2004 00:18,0.28189,3657.8,4561.8,9.3175,26.755,42.245,2695.0,75.178,120.39,0.34942,80.475,51.583,2622.5,24.986,48.851,3096.3,23.047,65.131,210.01,337.73,94.75,77.645,32.079,8.9064,26.938,6.8261,19.242,1.7015,32.56,13.92,23.994,1.4516,18.773,2.3029,4.8531,2.2713,0.0071959,0.85979,0.09642,53.397,43.955,62.882,53.522,27.522,62.144,21.079,42.399,42.758,43.875,42.595,40.113,17.929,1,1,2.6876430077869826,CompressorWorkkW,StripperSteamFlowkgperhr,CompressorRecycleValve,ComponentD9,StripperSteamValve,ReactorCoolingWaterFlow,ComponentF6
01-04-2004 23:54,0.2674,3695.7,4544.1,9.318,26.923,42.498,2702.6,75.945,120.38,0.32975,80.363,48.841,2630.2,25.363,50.637,3103.1,23.367,66.152,237.68,338.41,94.56,77.51,31.472,8.7779,26.685,6.826,18.934,1.6145,32.481,13.935,24.246,1.2513,18.895,2.2655,4.8157,2.3641,0.025676,0.8185,0.10817,54.321,43.89,62.346,54.698,26.249,59.741,21.434,40.276,34.688,48.009,49.516,40.908,17.093,1,1,2.9918136334245524,ComponentA6,ReactorLevel,ComponentF6,CompressorWorkkW,EFeedFlowStream3, , 
01-07-2004 10:11,0.17617,3640.2,4511.1,9.3407,27.132,42.354,2696.6,75.574,120.42,0.33616,80.412,50.287,2624.6,24.512,48.621,3097.2,22.573,65.474,219.92,337.47,94.747,77.357,31.817,8.7964,26.614,6.9063,18.771,1.6542,32.834,13.682,24.211,1.2293,18.868,2.2528,4.7788,2.317,0.010701,0.8216,0.097604,54.085,44.125,63.185,53.892,17.307,60.754,21.366,40.604,38.945,43.343,44.498,41.081,18.996,0,0,2.9490900796699178,AFeedFlowStream1,AFeedStream1,CompressorWorkkW,CompressorRecycleValve, , , 
1/18/2004 11:16,0.28001,3612.9,4564.6,9.3407,27.834,42.578,2698.9,75.18,120.46,0.34229,80.064,49.052,2625.7,25.042,51.936,3095.6,22.744,65.931,233.82,341.73,94.608,77.291,32.465,8.7413,26.192,6.7736,19.196,1.6902,33.181,14.017,23.952,1.162,18.38,2.297,4.868,2.28,0.017388,0.85547,0.10295,52.95,43.67,63.65,53.625,27.399,62.335,22.495,40.223,35.309,51.015,48.599,42.309,18.588,0,0,4.556426703070037,RecycleFlowStream8,ReactorTemperatureDegC,ReactorCoolingWaterFlow,StripperLiquidProductFlowStream11,StripperLevel,ComponentB9,ComponentG11
1/18/2004 12:58,0.2101,3674.3,4495.4,9.4236,26.686,42.113,2702.4,74.087,120.43,0.34719,80.344,49.372,2632.6,25.143,50.276,3094.7,22.208,65.941,232.86,343.05,94.627,77.421,32.12,8.9594,25.933,6.8473,18.953,1.6721,33.168,13.984,23.356,1.2786,18.747,2.2397,4.8383,2.3371,0.027683,0.86259,0.099007,54.128,44.676,62.277,53.496,20.795,60.604,21.294,40.992,36.253,47.173,49.163,41.552,19.869,0,0,2.448667655278804,ComponentH11,ReactorLevel,ComponentC9,CompressorRecycleValve,ReactorTemperatureDegC,ComponentB9,ComponentC6
01-01-2004 03:16,0.27114,3650.1,4537.4,9.2835,26.813,42.425,2701.1,75.546,120.41,0.31973,80.061,49.316,2629.3,26.755,50.172,3096.8,23.589,66.421,247.89,341.79,94.658,76.944,32.468,8.7415,26.133,7.0311,18.432,1.6703,33.097,13.85,23.807,1.2057,18.119,2.2369,4.9249,2.2837,0.026016,0.83831,0.11776,54.244,44.079,62.543,53.694,26.27,63.463,22.404,38.479,36.086,46.932,51.427,41.394,16.569,1,1,2.506777521618096,ComponentF11,TotalFeedFlowStream4,ProdSepUnderflowStream10,ComponentB6,StripperSteamFlowkgperhr,StripperTemperatureDegC, 
1/16/2004 8:41,0.26363,3704.0,4519.7,9.2843,27.005,42.376,2693.6,74.666,120.43,0.33376,80.374,49.63,2622.7,24.66,50.073,3090.1,23.366,67.205,262.48,343.09,94.37,77.598,32.707,8.9115,25.691,6.8747,18.688,1.616,33.191,13.834,23.518,1.2141,19.132,2.3437,4.9951,2.3329,0.0070038,0.82462,0.092083,53.875,43.088,62.862,53.765,25.717,63.805,22.305,39.543,37.011,46.703,61.973,41.469,17.096,0,0,4.9059704664448365,StripperSteamValve,StripperTemperatureDegC,ComponentF9,StripperSteamFlowkgperhr,ComponentC6,ComponentG9,TotalFeedFlowStream4
01-10-2004 20:26,0.40892,3687.1,4660.5,9.2371,27.078,41.911,2837.8,77.282,120.39,0.19108,76.535,51.049,2769.5,26.884,49.0,3226.7,22.592,62.796,205.68,346.38,94.098,75.431,31.13,8.3069,29.77,6.7975,17.507,1.5926,31.535,12.975,29.658,1.2952,16.492,2.1358,4.3814,2.0401,0.031698,0.78685,0.095392,53.844,43.943,64.131,55.307,40.189,59.03,26.563,21.782,41.187,44.219,38.523,42.363,19.229,0,0,16.123923624846558,StripperPressurekPagauge,ReactorPressurekPagauge,ProdSepPressurekPagauge,ComponentC9,ProductSepTempDegC,PurgeValveStream9,PurgeRateStream9
1/14/2004 12:46,0.24836,3656.0,4527.8,8.9284,26.582,41.936,2735.0,76.804,120.44,0.28746,78.952,50.04,2662.5,25.793,47.913,3133.8,22.638,65.566,250.45,336.23,95.434,75.804,31.005,8.9484,27.186,7.1786,19.45,1.6529,31.602,13.86,25.58,1.7622,19.11,2.1743,4.542,2.1024,0.022735,0.90243,0.092539,53.966,43.925,62.304,54.189,24.39,59.8,21.887,34.485,38.217,41.704,52.01,40.18,19.628,0,0,6.037699487291136,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentD9,TotalFeedStream4,StripperPressurekPagauge,ProductSepTempDegC,ComponentG9
1/14/2004 14:43,0.32217,3669.7,4407.6,9.0835,26.762,42.433,2855.4,76.339,120.4,0.22833,76.107,49.431,2785.1,26.997,51.039,3247.3,22.467,64.322,326.42,344.55,94.946,74.608,31.963,8.5396,26.641,6.9106,19.815,1.6274,32.973,13.321,24.191,1.2398,19.906,2.1062,4.0705,1.7351,0.032908,1.2198,0.13952,54.13,42.253,63.62,52.152,32.207,60.157,25.87,26.125,36.427,48.939,66.489,40.178,20.783,0,0,18.50750327302522,StripperPressurekPagauge,ComponentE11,ReactorPressurekPagauge,ProdSepPressurekPagauge,ProductSepTempDegC,ComponentG9,ComponentH9
01-08-2004 11:58,0.22865,3716.1,4553.6,9.5111,27.092,42.482,2715.1,74.803,120.42,0.33751,79.674,50.047,2644.2,25.44,50.062,3110.6,24.046,65.532,226.49,343.65,94.552,77.193,32.63,8.7779,26.62,6.8574,18.501,1.6107,33.195,13.69,24.346,1.2046,17.705,2.2709,4.7426,2.3486,0.013258,0.83485,0.098567,53.995,43.81,62.568,54.09,22.179,59.875,22.816,40.352,38.238,46.678,47.081,45.152,15.497,0,0,6.901597224083208,ReactorCoolingWaterFlow,ComponentE9,TotalFeedStream4,CondenserCoolingWaterFlow,StripperUnderflowStream11,ComponentF6,ProductSepTempDegC
01-04-2004 21:47,0.27648,3657.4,4463.9,9.4949,26.812,42.374,2694.7,74.883,120.37,0.36952,80.201,49.752,2623.0,27.152,50.154,3093.8,22.578,66.507,250.82,341.63,94.742,77.394,32.655,9.0993,25.774,6.8688,19.293,1.6948,33.075,13.744,23.516,1.1195,18.592,2.2655,5.1092,2.3873,0.0071271,0.84054,0.089844,53.971,43.39,62.398,53.302,27.028,59.806,21.684,44.428,37.37,46.89,52.872,40.489,18.976,1,1,4.1791282149366005,ComponentG9,PurgeValveStream9,PurgeRateStream9,ComponentB6,ProdSepUnderflowStream10,ComponentC6,StripperSteamValve
01-01-2004 23:32,0.20027,3682.1,4571.4,9.3279,26.934,42.542,2716.6,75.079,120.4,0.31291,79.683,51.254,2645.6,26.006,48.215,3114.0,22.742,65.39,226.1,343.36,94.415,77.252,32.381,8.7075,26.931,6.8033,18.337,1.6414,33.563,13.655,24.422,1.0687,18.167,2.2537,4.7386,2.291,0.016615,0.81679,0.086308,53.554,43.659,64.323,54.676,19.596,60.661,22.778,36.308,41.789,42.404,46.192,41.706,18.555,1,1,3.0095998614412807,PurgeValveStream9,DFeedFlowStream2,ComponentD9,PurgeRateStream9,ComponentB6,ComponentA9,StripperLevel
01-02-2004 22:04,0.24624,3684.8,4498.1,9.4655,26.777,42.4,2704.0,74.75,120.44,0.34522,79.887,49.267,2633.1,25.923,50.816,3101.1,23.343,66.219,250.21,341.47,94.495,77.557,31.533,8.9126,26.95,6.7382,18.353,1.7158,32.889,13.727,24.049,1.3804,18.316,2.2829,4.8767,2.3194,0.023308,0.84323,0.11541,52.589,43.213,63.993,53.402,24.449,60.985,22.242,40.817,35.943,48.422,52.097,41.668,17.186,1,1,2.917856409183675,ComponentF6,ComponentG11,ComponentA6,ReactorTemperatureDegC,ComponentC6,StripperSteamFlowkgperhr,DFeedFlowStream2
1/14/2004 21:52,0.18598,3676.8,4513.1,9.4709,26.73,42.327,2707.4,75.665,120.68,0.33616,80.263,49.656,2635.9,24.858,50.696,3105.3,23.521,65.501,220.0,340.52,93.736,77.535,31.99,8.8825,26.61,6.8994,18.487,1.6437,32.625,13.913,24.411,1.2836,18.394,2.2571,4.8496,2.2677,0.029289,0.81491,0.083608,54.534,43.781,62.673,53.806,18.144,58.032,22.143,39.652,37.087,48.144,45.113,49.299,16.672,0,0,12.875923292952468,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ReactorCoolingWaterOutletTempDegC,TotalFeedFlowStream4,AFeedFlowStream1,AFeedStream1,ComponentG11
